condition,prompt_id,sample,beta_ratio,temperature,intervened_layers,attention_layer,attention_entropy
temp_2,p013,1,1.0,2.0,all,15,0.26416894793510437
temp_2,p013,2,1.0,2.0,all,0,0.3813296854496002
temp_2,p013,2,1.0,2.0,all,1,0.17134231328964233
temp_2,p013,2,1.0,2.0,all,2,0.18816472589969635
temp_2,p013,2,1.0,2.0,all,3,0.23041215538978577
temp_2,p013,2,1.0,2.0,all,4,0.2900823950767517
temp_2,p013,2,1.0,2.0,all,5,0.3258395791053772
temp_2,p013,2,1.0,2.0,all,6,0.35253241658210754
temp_2,p013,2,1.0,2.0,all,7,0.4568130075931549
temp_2,p013,2,1.0,2.0,all,8,0.3356553018093109
temp_2,p013,2,1.0,2.0,all,9,0.423568457365036
temp_2,p013,2,1.0,2.0,all,10,0.324494332075119
temp_2,p013,2,1.0,2.0,all,11,0.276111900806427
temp_2,p013,2,1.0,2.0,all,12,0.28978678584098816
temp_2,p013,2,1.0,2.0,all,13,0.32074034214019775
temp_2,p013,2,1.0,2.0,all,14,0.33287081122398376
temp_2,p013,2,1.0,2.0,all,15,0.2885417640209198
temp_2,p014,0,1.0,2.0,all,0,0.4184057414531708
temp_2,p014,0,1.0,2.0,all,1,0.18737980723381042
temp_2,p014,0,1.0,2.0,all,2,0.19945016503334045
temp_2,p014,0,1.0,2.0,all,3,0.2395491600036621
temp_2,p014,0,1.0,2.0,all,4,0.2835770547389984
temp_2,p014,0,1.0,2.0,all,5,0.3140147924423218
temp_2,p014,0,1.0,2.0,all,6,0.3426884710788727
temp_2,p014,0,1.0,2.0,all,7,0.4374943971633911
temp_2,p014,0,1.0,2.0,all,8,0.334951788187027
temp_2,p014,0,1.0,2.0,all,9,0.3892333507537842
temp_2,p014,0,1.0,2.0,all,10,0.2818498909473419
temp_2,p014,0,1.0,2.0,all,11,0.2442435622215271
temp_2,p014,0,1.0,2.0,all,12,0.26760146021842957
temp_2,p014,0,1.0,2.0,all,13,0.300298810005188
temp_2,p014,0,1.0,2.0,all,14,0.3051566779613495
temp_2,p014,0,1.0,2.0,all,15,0.25837355852127075
temp_2,p014,1,1.0,2.0,all,0,0.40579065680503845
temp_2,p014,1,1.0,2.0,all,1,0.18355879187583923
temp_2,p014,1,1.0,2.0,all,2,0.18608209490776062
temp_2,p014,1,1.0,2.0,all,3,0.23373863101005554
temp_2,p014,1,1.0,2.0,all,4,0.27539166808128357
temp_2,p014,1,1.0,2.0,all,5,0.30917853116989136
temp_2,p014,1,1.0,2.0,all,6,0.334396630525589
temp_2,p014,1,1.0,2.0,all,7,0.4158419072628021
temp_2,p014,1,1.0,2.0,all,8,0.32820260524749756
temp_2,p014,1,1.0,2.0,all,9,0.3858133852481842
temp_2,p014,1,1.0,2.0,all,10,0.27354463934898376
temp_2,p014,1,1.0,2.0,all,11,0.23716959357261658
temp_2,p014,1,1.0,2.0,all,12,0.2504293620586395
temp_2,p014,1,1.0,2.0,all,13,0.2887824773788452
temp_2,p014,1,1.0,2.0,all,14,0.3010171949863434
temp_2,p014,1,1.0,2.0,all,15,0.2647014260292053
temp_2,p014,2,1.0,2.0,all,0,0.42134904861450195
temp_2,p014,2,1.0,2.0,all,1,0.1805555820465088
temp_2,p014,2,1.0,2.0,all,2,0.1855013221502304
temp_2,p014,2,1.0,2.0,all,3,0.24075116217136383
temp_2,p014,2,1.0,2.0,all,4,0.280440092086792
temp_2,p014,2,1.0,2.0,all,5,0.3232118487358093
temp_2,p014,2,1.0,2.0,all,6,0.347962886095047
temp_2,p014,2,1.0,2.0,all,7,0.4381905794143677
temp_2,p014,2,1.0,2.0,all,8,0.3234153091907501
temp_2,p014,2,1.0,2.0,all,9,0.3826400935649872
temp_2,p014,2,1.0,2.0,all,10,0.28561127185821533
temp_2,p014,2,1.0,2.0,all,11,0.24624331295490265
temp_2,p014,2,1.0,2.0,all,12,0.2569737434387207
temp_2,p014,2,1.0,2.0,all,13,0.2881174385547638
temp_2,p014,2,1.0,2.0,all,14,0.30017149448394775
temp_2,p014,2,1.0,2.0,all,15,0.26338472962379456
temp_2,p015,0,1.0,2.0,all,0,0.4041883945465088
temp_2,p015,0,1.0,2.0,all,1,0.17618274688720703
temp_2,p015,0,1.0,2.0,all,2,0.19351164996623993
temp_2,p015,0,1.0,2.0,all,3,0.2259211540222168
temp_2,p015,0,1.0,2.0,all,4,0.2828633487224579
temp_2,p015,0,1.0,2.0,all,5,0.31630101799964905
temp_2,p015,0,1.0,2.0,all,6,0.32527977228164673
temp_2,p015,0,1.0,2.0,all,7,0.4384547173976898
temp_2,p015,0,1.0,2.0,all,8,0.3346627950668335
temp_2,p015,0,1.0,2.0,all,9,0.3993607759475708
temp_2,p015,0,1.0,2.0,all,10,0.29103296995162964
temp_2,p015,0,1.0,2.0,all,11,0.25554126501083374
temp_2,p015,0,1.0,2.0,all,12,0.2590247094631195
temp_2,p015,0,1.0,2.0,all,13,0.29610785841941833
temp_2,p015,0,1.0,2.0,all,14,0.3317018747329712
temp_2,p015,0,1.0,2.0,all,15,0.28382980823516846
temp_2,p015,1,1.0,2.0,all,0,0.406951367855072
temp_2,p015,1,1.0,2.0,all,1,0.18255509436130524
temp_2,p015,1,1.0,2.0,all,2,0.19962917268276215
temp_2,p015,1,1.0,2.0,all,3,0.22967460751533508
temp_2,p015,1,1.0,2.0,all,4,0.28051596879959106
temp_2,p015,1,1.0,2.0,all,5,0.3182399570941925
temp_2,p015,1,1.0,2.0,all,6,0.3411330580711365
temp_2,p015,1,1.0,2.0,all,7,0.4425337314605713
temp_2,p015,1,1.0,2.0,all,8,0.352137953042984
temp_2,p015,1,1.0,2.0,all,9,0.43242040276527405
temp_2,p015,1,1.0,2.0,all,10,0.30805498361587524
temp_2,p015,1,1.0,2.0,all,11,0.28338539600372314
temp_2,p015,1,1.0,2.0,all,12,0.2886238694190979
temp_2,p015,1,1.0,2.0,all,13,0.32024216651916504
temp_2,p015,1,1.0,2.0,all,14,0.342223197221756
temp_2,p015,1,1.0,2.0,all,15,0.28507107496261597
temp_2,p015,2,1.0,2.0,all,0,0.4121988117694855
temp_2,p015,2,1.0,2.0,all,1,0.17890405654907227
temp_2,p015,2,1.0,2.0,all,2,0.19291165471076965
temp_2,p015,2,1.0,2.0,all,3,0.2480398565530777
temp_2,p015,2,1.0,2.0,all,4,0.2835988402366638
temp_2,p015,2,1.0,2.0,all,5,0.3227177858352661
temp_2,p015,2,1.0,2.0,all,6,0.34987911581993103
temp_2,p015,2,1.0,2.0,all,7,0.44671353697776794
temp_2,p015,2,1.0,2.0,all,8,0.34910038113594055
temp_2,p015,2,1.0,2.0,all,9,0.39065539836883545
temp_2,p015,2,1.0,2.0,all,10,0.3011321425437927
temp_2,p015,2,1.0,2.0,all,11,0.2555612623691559
temp_2,p015,2,1.0,2.0,all,12,0.2692060172557831
temp_2,p015,2,1.0,2.0,all,13,0.2833642363548279
temp_2,p015,2,1.0,2.0,all,14,0.3166927993297577
temp_2,p015,2,1.0,2.0,all,15,0.2715620696544647
temp_2,p016,0,1.0,2.0,all,0,0.403201162815094
temp_2,p016,0,1.0,2.0,all,1,0.16094441711902618
temp_2,p016,0,1.0,2.0,all,2,0.20069719851016998
temp_2,p016,0,1.0,2.0,all,3,0.2276916354894638
temp_2,p016,0,1.0,2.0,all,4,0.2797914445400238
temp_2,p016,0,1.0,2.0,all,5,0.32426467537879944
temp_2,p016,0,1.0,2.0,all,6,0.3347157835960388
temp_2,p016,0,1.0,2.0,all,7,0.4334278106689453
temp_2,p016,0,1.0,2.0,all,8,0.31723788380622864
temp_2,p016,0,1.0,2.0,all,9,0.378431499004364
temp_2,p016,0,1.0,2.0,all,10,0.28214964270591736
temp_2,p016,0,1.0,2.0,all,11,0.23349472880363464
temp_2,p016,0,1.0,2.0,all,12,0.24016478657722473
temp_2,p016,0,1.0,2.0,all,13,0.2828834354877472
temp_2,p016,0,1.0,2.0,all,14,0.30785974860191345
temp_2,p016,0,1.0,2.0,all,15,0.2717338800430298
temp_2,p016,1,1.0,2.0,all,0,0.39339202642440796
temp_2,p016,1,1.0,2.0,all,1,0.16573987901210785
temp_2,p016,1,1.0,2.0,all,2,0.1892966628074646
temp_2,p016,1,1.0,2.0,all,3,0.22693951427936554
temp_2,p016,1,1.0,2.0,all,4,0.2785602807998657
temp_2,p016,1,1.0,2.0,all,5,0.31571051478385925
temp_2,p016,1,1.0,2.0,all,6,0.335966557264328
temp_2,p016,1,1.0,2.0,all,7,0.44977742433547974
temp_2,p016,1,1.0,2.0,all,8,0.32589560747146606
temp_2,p016,1,1.0,2.0,all,9,0.3929957449436188
temp_2,p016,1,1.0,2.0,all,10,0.2937728762626648
temp_2,p016,1,1.0,2.0,all,11,0.2610188126564026
temp_2,p016,1,1.0,2.0,all,12,0.2747179865837097
temp_2,p016,1,1.0,2.0,all,13,0.3089151084423065
temp_2,p016,1,1.0,2.0,all,14,0.34969577193260193
temp_2,p016,1,1.0,2.0,all,15,0.28321826457977295
temp_2,p016,2,1.0,2.0,all,0,0.3974456191062927
temp_2,p016,2,1.0,2.0,all,1,0.17579463124275208
temp_2,p016,2,1.0,2.0,all,2,0.1903410106897354
temp_2,p016,2,1.0,2.0,all,3,0.2383589893579483
temp_2,p016,2,1.0,2.0,all,4,0.2822761535644531
temp_2,p016,2,1.0,2.0,all,5,0.3185102343559265
temp_2,p016,2,1.0,2.0,all,6,0.3431340157985687
temp_2,p016,2,1.0,2.0,all,7,0.4351681172847748
temp_2,p016,2,1.0,2.0,all,8,0.3265335261821747
temp_2,p016,2,1.0,2.0,all,9,0.40662115812301636
temp_2,p016,2,1.0,2.0,all,10,0.2986219525337219
temp_2,p016,2,1.0,2.0,all,11,0.2665855884552002
temp_2,p016,2,1.0,2.0,all,12,0.28357863426208496
temp_2,p016,2,1.0,2.0,all,13,0.31569257378578186
temp_2,p016,2,1.0,2.0,all,14,0.34227293729782104
temp_2,p016,2,1.0,2.0,all,15,0.2936406135559082
temp_2,p017,0,1.0,2.0,all,0,0.40194565057754517
temp_2,p017,0,1.0,2.0,all,1,0.18104325234889984
temp_2,p017,0,1.0,2.0,all,2,0.19336530566215515
temp_2,p017,0,1.0,2.0,all,3,0.2189333438873291
temp_2,p017,0,1.0,2.0,all,4,0.276031494140625
temp_2,p017,0,1.0,2.0,all,5,0.30926841497421265
temp_2,p017,0,1.0,2.0,all,6,0.3339802920818329
temp_2,p017,0,1.0,2.0,all,7,0.4265464246273041
temp_2,p017,0,1.0,2.0,all,8,0.32166364789009094
temp_2,p017,0,1.0,2.0,all,9,0.4030786156654358
temp_2,p017,0,1.0,2.0,all,10,0.28620782494544983
temp_2,p017,0,1.0,2.0,all,11,0.24944087862968445
temp_2,p017,0,1.0,2.0,all,12,0.25646087527275085
temp_2,p017,0,1.0,2.0,all,13,0.30516597628593445
temp_2,p017,0,1.0,2.0,all,14,0.327498197555542
temp_2,p017,0,1.0,2.0,all,15,0.2843368947505951
temp_2,p017,1,1.0,2.0,all,0,0.397401362657547
temp_2,p017,1,1.0,2.0,all,1,0.1787646859884262
temp_2,p017,1,1.0,2.0,all,2,0.19063085317611694
temp_2,p017,1,1.0,2.0,all,3,0.201426163315773
temp_2,p017,1,1.0,2.0,all,4,0.2681097388267517
temp_2,p017,1,1.0,2.0,all,5,0.30422496795654297
temp_2,p017,1,1.0,2.0,all,6,0.32422319054603577
temp_2,p017,1,1.0,2.0,all,7,0.4262741208076477
temp_2,p017,1,1.0,2.0,all,8,0.3212687075138092
temp_2,p017,1,1.0,2.0,all,9,0.38947102427482605
temp_2,p017,1,1.0,2.0,all,10,0.2863384187221527
temp_2,p017,1,1.0,2.0,all,11,0.25283247232437134
temp_2,p017,1,1.0,2.0,all,12,0.2583625018596649
temp_2,p017,1,1.0,2.0,all,13,0.30536088347435
temp_2,p017,1,1.0,2.0,all,14,0.32913243770599365
temp_2,p017,1,1.0,2.0,all,15,0.2748182415962219
temp_2,p017,2,1.0,2.0,all,0,0.39778533577919006
temp_2,p017,2,1.0,2.0,all,1,0.17434807121753693
temp_2,p017,2,1.0,2.0,all,2,0.20175909996032715
temp_2,p017,2,1.0,2.0,all,3,0.20315760374069214
temp_2,p017,2,1.0,2.0,all,4,0.2722291350364685
temp_2,p017,2,1.0,2.0,all,5,0.30435439944267273
temp_2,p017,2,1.0,2.0,all,6,0.3103358745574951
temp_2,p017,2,1.0,2.0,all,7,0.40932393074035645
temp_2,p017,2,1.0,2.0,all,8,0.3042455017566681
temp_2,p017,2,1.0,2.0,all,9,0.38883066177368164
temp_2,p017,2,1.0,2.0,all,10,0.2708873748779297
temp_2,p017,2,1.0,2.0,all,11,0.2376956045627594
temp_2,p017,2,1.0,2.0,all,12,0.2460353672504425
temp_2,p017,2,1.0,2.0,all,13,0.3010415732860565
temp_2,p017,2,1.0,2.0,all,14,0.30887308716773987
temp_2,p017,2,1.0,2.0,all,15,0.25538399815559387
temp_2.5,p000,0,1.0,2.5,all,0,0.4173971712589264
temp_2.5,p000,0,1.0,2.5,all,1,0.18226315081119537
temp_2.5,p000,0,1.0,2.5,all,2,0.19686749577522278
temp_2.5,p000,0,1.0,2.5,all,3,0.2398839294910431
temp_2.5,p000,0,1.0,2.5,all,4,0.296612024307251
temp_2.5,p000,0,1.0,2.5,all,5,0.3196925222873688
temp_2.5,p000,0,1.0,2.5,all,6,0.34178856015205383
temp_2.5,p000,0,1.0,2.5,all,7,0.43781664967536926
temp_2.5,p000,0,1.0,2.5,all,8,0.3294593095779419
temp_2.5,p000,0,1.0,2.5,all,9,0.40059515833854675
temp_2.5,p000,0,1.0,2.5,all,10,0.29365628957748413
temp_2.5,p000,0,1.0,2.5,all,11,0.2566658556461334
temp_2.5,p000,0,1.0,2.5,all,12,0.27334052324295044
temp_2.5,p000,0,1.0,2.5,all,13,0.29987919330596924
temp_2.5,p000,0,1.0,2.5,all,14,0.3124583661556244
temp_2.5,p000,0,1.0,2.5,all,15,0.26772066950798035
temp_2.5,p000,1,1.0,2.5,all,0,0.4100118577480316
temp_2.5,p000,1,1.0,2.5,all,1,0.17404977977275848
temp_2.5,p000,1,1.0,2.5,all,2,0.18350070714950562
temp_2.5,p000,1,1.0,2.5,all,3,0.2233487367630005
temp_2.5,p000,1,1.0,2.5,all,4,0.27200910449028015
temp_2.5,p000,1,1.0,2.5,all,5,0.3213086724281311
temp_2.5,p000,1,1.0,2.5,all,6,0.3368445336818695
temp_2.5,p000,1,1.0,2.5,all,7,0.4438858926296234
temp_2.5,p000,1,1.0,2.5,all,8,0.32105016708374023
temp_2.5,p000,1,1.0,2.5,all,9,0.38665637373924255
temp_2.5,p000,1,1.0,2.5,all,10,0.2859322428703308
temp_2.5,p000,1,1.0,2.5,all,11,0.23142185807228088
temp_2.5,p000,1,1.0,2.5,all,12,0.2392784059047699
temp_2.5,p000,1,1.0,2.5,all,13,0.27699121832847595
temp_2.5,p000,1,1.0,2.5,all,14,0.2985755205154419
temp_2.5,p000,1,1.0,2.5,all,15,0.2587848901748657
temp_2.5,p000,2,1.0,2.5,all,0,0.4180254638195038
temp_2.5,p000,2,1.0,2.5,all,1,0.1760176122188568
temp_2.5,p000,2,1.0,2.5,all,2,0.19301548600196838
temp_2.5,p000,2,1.0,2.5,all,3,0.22821860015392303
temp_2.5,p000,2,1.0,2.5,all,4,0.2797108292579651
temp_2.5,p000,2,1.0,2.5,all,5,0.3168950080871582
temp_2.5,p000,2,1.0,2.5,all,6,0.3339345455169678
temp_2.5,p000,2,1.0,2.5,all,7,0.44773033261299133
temp_2.5,p000,2,1.0,2.5,all,8,0.33517149090766907
temp_2.5,p000,2,1.0,2.5,all,9,0.4017435610294342
temp_2.5,p000,2,1.0,2.5,all,10,0.2924808859825134
temp_2.5,p000,2,1.0,2.5,all,11,0.23921100795269012
temp_2.5,p000,2,1.0,2.5,all,12,0.24917665123939514
temp_2.5,p000,2,1.0,2.5,all,13,0.2902899384498596
temp_2.5,p000,2,1.0,2.5,all,14,0.3124410808086395
temp_2.5,p000,2,1.0,2.5,all,15,0.27185341715812683
temp_2.5,p001,0,1.0,2.5,all,0,0.4190875291824341
temp_2.5,p001,0,1.0,2.5,all,1,0.17453987896442413
temp_2.5,p001,0,1.0,2.5,all,2,0.18967485427856445
temp_2.5,p001,0,1.0,2.5,all,3,0.23968878388404846
temp_2.5,p001,0,1.0,2.5,all,4,0.2815152704715729
temp_2.5,p001,0,1.0,2.5,all,5,0.32826733589172363
temp_2.5,p001,0,1.0,2.5,all,6,0.3468172252178192
temp_2.5,p001,0,1.0,2.5,all,7,0.4477241039276123
temp_2.5,p001,0,1.0,2.5,all,8,0.32111692428588867
temp_2.5,p001,0,1.0,2.5,all,9,0.386328786611557
temp_2.5,p001,0,1.0,2.5,all,10,0.2898060977458954
temp_2.5,p001,0,1.0,2.5,all,11,0.24996665120124817
temp_2.5,p001,0,1.0,2.5,all,12,0.2654953896999359
temp_2.5,p001,0,1.0,2.5,all,13,0.29630836844444275
temp_2.5,p001,0,1.0,2.5,all,14,0.31498822569847107
temp_2.5,p001,0,1.0,2.5,all,15,0.26448071002960205
temp_2.5,p001,1,1.0,2.5,all,0,0.4116719663143158
temp_2.5,p001,1,1.0,2.5,all,1,0.1875755786895752
temp_2.5,p001,1,1.0,2.5,all,2,0.19653087854385376
temp_2.5,p001,1,1.0,2.5,all,3,0.23804259300231934
temp_2.5,p001,1,1.0,2.5,all,4,0.27657681703567505
temp_2.5,p001,1,1.0,2.5,all,5,0.3230240046977997
temp_2.5,p001,1,1.0,2.5,all,6,0.3354759216308594
temp_2.5,p001,1,1.0,2.5,all,7,0.4394691288471222
temp_2.5,p001,1,1.0,2.5,all,8,0.3099972903728485
temp_2.5,p001,1,1.0,2.5,all,9,0.3875473141670227
temp_2.5,p001,1,1.0,2.5,all,10,0.2912934422492981
temp_2.5,p001,1,1.0,2.5,all,11,0.2583028972148895
temp_2.5,p001,1,1.0,2.5,all,12,0.2655109763145447
temp_2.5,p001,1,1.0,2.5,all,13,0.3035542964935303
temp_2.5,p001,1,1.0,2.5,all,14,0.31123924255371094
temp_2.5,p001,1,1.0,2.5,all,15,0.2587520182132721
temp_2.5,p001,2,1.0,2.5,all,0,0.40133190155029297
temp_2.5,p001,2,1.0,2.5,all,1,0.16975605487823486
temp_2.5,p001,2,1.0,2.5,all,2,0.19205176830291748
temp_2.5,p001,2,1.0,2.5,all,3,0.22578410804271698
temp_2.5,p001,2,1.0,2.5,all,4,0.2801458537578583
temp_2.5,p001,2,1.0,2.5,all,5,0.31452447175979614
temp_2.5,p001,2,1.0,2.5,all,6,0.3399849832057953
temp_2.5,p001,2,1.0,2.5,all,7,0.43652892112731934
temp_2.5,p001,2,1.0,2.5,all,8,0.3233910799026489
temp_2.5,p001,2,1.0,2.5,all,9,0.3803732693195343
temp_2.5,p001,2,1.0,2.5,all,10,0.2888633608818054
temp_2.5,p001,2,1.0,2.5,all,11,0.24851924180984497
temp_2.5,p001,2,1.0,2.5,all,12,0.2637045383453369
temp_2.5,p001,2,1.0,2.5,all,13,0.3069930672645569
temp_2.5,p001,2,1.0,2.5,all,14,0.3181926906108856
temp_2.5,p001,2,1.0,2.5,all,15,0.2642466425895691
temp_2.5,p002,0,1.0,2.5,all,0,0.41817766427993774
temp_2.5,p002,0,1.0,2.5,all,1,0.18282219767570496
temp_2.5,p002,0,1.0,2.5,all,2,0.19753886759281158
temp_2.5,p002,0,1.0,2.5,all,3,0.2324572503566742
temp_2.5,p002,0,1.0,2.5,all,4,0.2858527600765228
temp_2.5,p002,0,1.0,2.5,all,5,0.30925068259239197
temp_2.5,p002,0,1.0,2.5,all,6,0.3262084424495697
temp_2.5,p002,0,1.0,2.5,all,7,0.438253253698349
temp_2.5,p002,0,1.0,2.5,all,8,0.3128708600997925
temp_2.5,p002,0,1.0,2.5,all,9,0.391624391078949
temp_2.5,p002,0,1.0,2.5,all,10,0.29505473375320435
temp_2.5,p002,0,1.0,2.5,all,11,0.25104328989982605
temp_2.5,p002,0,1.0,2.5,all,12,0.26918137073516846
temp_2.5,p002,0,1.0,2.5,all,13,0.3123840093612671
temp_2.5,p002,0,1.0,2.5,all,14,0.3191472887992859
temp_2.5,p002,0,1.0,2.5,all,15,0.26531293988227844
temp_2.5,p002,1,1.0,2.5,all,0,0.40341460704803467
temp_2.5,p002,1,1.0,2.5,all,1,0.17331187427043915
temp_2.5,p002,1,1.0,2.5,all,2,0.2050621509552002
temp_2.5,p002,1,1.0,2.5,all,3,0.22657355666160583
temp_2.5,p002,1,1.0,2.5,all,4,0.27970555424690247
temp_2.5,p002,1,1.0,2.5,all,5,0.31836822628974915
temp_2.5,p002,1,1.0,2.5,all,6,0.3210734724998474
temp_2.5,p002,1,1.0,2.5,all,7,0.43112972378730774
temp_2.5,p002,1,1.0,2.5,all,8,0.3423662781715393
temp_2.5,p002,1,1.0,2.5,all,9,0.37773409485816956
temp_2.5,p002,1,1.0,2.5,all,10,0.3177701234817505
temp_2.5,p002,1,1.0,2.5,all,11,0.24593515694141388
temp_2.5,p002,1,1.0,2.5,all,12,0.2608628571033478
temp_2.5,p002,1,1.0,2.5,all,13,0.30665895342826843
temp_2.5,p002,1,1.0,2.5,all,14,0.3282771408557892
temp_2.5,p002,1,1.0,2.5,all,15,0.274397075176239
temp_2.5,p002,2,1.0,2.5,all,0,0.3932728171348572
temp_2.5,p002,2,1.0,2.5,all,1,0.1840328723192215
temp_2.5,p002,2,1.0,2.5,all,2,0.205064594745636
temp_2.5,p002,2,1.0,2.5,all,3,0.22950486838817596
temp_2.5,p002,2,1.0,2.5,all,4,0.2775203585624695
temp_2.5,p002,2,1.0,2.5,all,5,0.3160746395587921
temp_2.5,p002,2,1.0,2.5,all,6,0.33866581320762634
temp_2.5,p002,2,1.0,2.5,all,7,0.44481927156448364
temp_2.5,p002,2,1.0,2.5,all,8,0.3204200863838196
temp_2.5,p002,2,1.0,2.5,all,9,0.39882901310920715
temp_2.5,p002,2,1.0,2.5,all,10,0.3111647367477417
temp_2.5,p002,2,1.0,2.5,all,11,0.26339074969291687
temp_2.5,p002,2,1.0,2.5,all,12,0.28049615025520325
temp_2.5,p002,2,1.0,2.5,all,13,0.31747156381607056
temp_2.5,p002,2,1.0,2.5,all,14,0.34461504220962524
temp_2.5,p002,2,1.0,2.5,all,15,0.2836220860481262
temp_2.5,p003,0,1.0,2.5,all,0,0.40666159987449646
temp_2.5,p003,0,1.0,2.5,all,1,0.16940046846866608
temp_2.5,p003,0,1.0,2.5,all,2,0.19234366714954376
temp_2.5,p003,0,1.0,2.5,all,3,0.23724518716335297
temp_2.5,p003,0,1.0,2.5,all,4,0.2886901795864105
temp_2.5,p003,0,1.0,2.5,all,5,0.32117214798927307
temp_2.5,p003,0,1.0,2.5,all,6,0.3357081413269043
temp_2.5,p003,0,1.0,2.5,all,7,0.43631649017333984
temp_2.5,p003,0,1.0,2.5,all,8,0.33332860469818115
temp_2.5,p003,0,1.0,2.5,all,9,0.3971770107746124
temp_2.5,p003,0,1.0,2.5,all,10,0.292651891708374
temp_2.5,p003,0,1.0,2.5,all,11,0.24621690809726715
temp_2.5,p003,0,1.0,2.5,all,12,0.2656609117984772
temp_2.5,p003,0,1.0,2.5,all,13,0.2923954427242279
temp_2.5,p003,0,1.0,2.5,all,14,0.3188588321208954
temp_2.5,p003,0,1.0,2.5,all,15,0.281501829624176
temp_2.5,p003,1,1.0,2.5,all,0,0.395580530166626
temp_2.5,p003,1,1.0,2.5,all,1,0.17309334874153137
temp_2.5,p003,1,1.0,2.5,all,2,0.18891654908657074
temp_2.5,p003,1,1.0,2.5,all,3,0.226504847407341
temp_2.5,p003,1,1.0,2.5,all,4,0.27900823950767517
temp_2.5,p003,1,1.0,2.5,all,5,0.3161928057670593
temp_2.5,p003,1,1.0,2.5,all,6,0.33341148495674133
temp_2.5,p003,1,1.0,2.5,all,7,0.4334743022918701
temp_2.5,p003,1,1.0,2.5,all,8,0.3383792042732239
temp_2.5,p003,1,1.0,2.5,all,9,0.3927652835845947
temp_2.5,p003,1,1.0,2.5,all,10,0.30497390031814575
temp_2.5,p003,1,1.0,2.5,all,11,0.24850565195083618
temp_2.5,p003,1,1.0,2.5,all,12,0.26914912462234497
temp_2.5,p003,1,1.0,2.5,all,13,0.29564350843429565
temp_2.5,p003,1,1.0,2.5,all,14,0.32306864857673645
temp_2.5,p003,1,1.0,2.5,all,15,0.2752770483493805
temp_2.5,p003,2,1.0,2.5,all,0,0.41003191471099854
temp_2.5,p003,2,1.0,2.5,all,1,0.17326298356056213
temp_2.5,p003,2,1.0,2.5,all,2,0.1932549625635147
temp_2.5,p003,2,1.0,2.5,all,3,0.22152070701122284
temp_2.5,p003,2,1.0,2.5,all,4,0.2798801064491272
temp_2.5,p003,2,1.0,2.5,all,5,0.3163999915122986
temp_2.5,p003,2,1.0,2.5,all,6,0.32990220189094543
temp_2.5,p003,2,1.0,2.5,all,7,0.44390279054641724
temp_2.5,p003,2,1.0,2.5,all,8,0.33520781993865967
temp_2.5,p003,2,1.0,2.5,all,9,0.40059733390808105
temp_2.5,p003,2,1.0,2.5,all,10,0.29591843485832214
temp_2.5,p003,2,1.0,2.5,all,11,0.2427421510219574
temp_2.5,p003,2,1.0,2.5,all,12,0.2615227699279785
temp_2.5,p003,2,1.0,2.5,all,13,0.29686200618743896
temp_2.5,p003,2,1.0,2.5,all,14,0.30551567673683167
temp_2.5,p003,2,1.0,2.5,all,15,0.25999462604522705
temp_2.5,p004,0,1.0,2.5,all,0,0.4163508415222168
temp_2.5,p004,0,1.0,2.5,all,1,0.1678953766822815
temp_2.5,p004,0,1.0,2.5,all,2,0.19089405238628387
temp_2.5,p004,0,1.0,2.5,all,3,0.223890021443367
temp_2.5,p004,0,1.0,2.5,all,4,0.2725915014743805
temp_2.5,p004,0,1.0,2.5,all,5,0.31900903582572937
temp_2.5,p004,0,1.0,2.5,all,6,0.34213465452194214
temp_2.5,p004,0,1.0,2.5,all,7,0.44526582956314087
temp_2.5,p004,0,1.0,2.5,all,8,0.34237203001976013
temp_2.5,p004,0,1.0,2.5,all,9,0.38358011841773987
temp_2.5,p004,0,1.0,2.5,all,10,0.28676578402519226
temp_2.5,p004,0,1.0,2.5,all,11,0.2275376170873642
temp_2.5,p004,0,1.0,2.5,all,12,0.2517164647579193
temp_2.5,p004,0,1.0,2.5,all,13,0.27666687965393066
temp_2.5,p004,0,1.0,2.5,all,14,0.30613937973976135
temp_2.5,p004,0,1.0,2.5,all,15,0.27730169892311096
temp_2.5,p004,1,1.0,2.5,all,0,0.41749265789985657
temp_2.5,p004,1,1.0,2.5,all,1,0.1767655313014984
temp_2.5,p004,1,1.0,2.5,all,2,0.2053559124469757
temp_2.5,p004,1,1.0,2.5,all,3,0.2370486706495285
temp_2.5,p004,1,1.0,2.5,all,4,0.2837945818901062
temp_2.5,p004,1,1.0,2.5,all,5,0.3218673765659332
temp_2.5,p004,1,1.0,2.5,all,6,0.3334349989891052
temp_2.5,p004,1,1.0,2.5,all,7,0.4421779215335846
temp_2.5,p004,1,1.0,2.5,all,8,0.3355582058429718
temp_2.5,p004,1,1.0,2.5,all,9,0.3889465928077698
temp_2.5,p004,1,1.0,2.5,all,10,0.29260972142219543
temp_2.5,p004,1,1.0,2.5,all,11,0.24566024541854858
temp_2.5,p004,1,1.0,2.5,all,12,0.2601779103279114
temp_2.5,p004,1,1.0,2.5,all,13,0.29680997133255005
temp_2.5,p004,1,1.0,2.5,all,14,0.31304094195365906
temp_2.5,p004,1,1.0,2.5,all,15,0.2680290937423706
temp_2.5,p004,2,1.0,2.5,all,0,0.40712547302246094
temp_2.5,p004,2,1.0,2.5,all,1,0.17772269248962402
temp_2.5,p004,2,1.0,2.5,all,2,0.2008475810289383
