condition,prompt_id,sample,beta_ratio,temperature,intervened_layers,attention_layer,attention_entropy
temp_2,p002,2,1.0,2.0,all,4,0.2730381488800049
temp_2,p002,2,1.0,2.0,all,5,0.3134341239929199
temp_2,p002,2,1.0,2.0,all,6,0.33850592374801636
temp_2,p002,2,1.0,2.0,all,7,0.42942315340042114
temp_2,p002,2,1.0,2.0,all,8,0.32279857993125916
temp_2,p002,2,1.0,2.0,all,9,0.39978083968162537
temp_2,p002,2,1.0,2.0,all,10,0.28603872656822205
temp_2,p002,2,1.0,2.0,all,11,0.25421983003616333
temp_2,p002,2,1.0,2.0,all,12,0.27422448992729187
temp_2,p002,2,1.0,2.0,all,13,0.30183470249176025
temp_2,p002,2,1.0,2.0,all,14,0.3251398503780365
temp_2,p002,2,1.0,2.0,all,15,0.26630204916000366
temp_2,p003,0,1.0,2.0,all,0,0.40132537484169006
temp_2,p003,0,1.0,2.0,all,1,0.17160846292972565
temp_2,p003,0,1.0,2.0,all,2,0.19063051044940948
temp_2,p003,0,1.0,2.0,all,3,0.22996215522289276
temp_2,p003,0,1.0,2.0,all,4,0.2844454050064087
temp_2,p003,0,1.0,2.0,all,5,0.321079283952713
temp_2,p003,0,1.0,2.0,all,6,0.33518993854522705
temp_2,p003,0,1.0,2.0,all,7,0.4374310076236725
temp_2,p003,0,1.0,2.0,all,8,0.33310115337371826
temp_2,p003,0,1.0,2.0,all,9,0.40415841341018677
temp_2,p003,0,1.0,2.0,all,10,0.2913567125797272
temp_2,p003,0,1.0,2.0,all,11,0.24993936717510223
temp_2,p003,0,1.0,2.0,all,12,0.26356589794158936
temp_2,p003,0,1.0,2.0,all,13,0.29586511850357056
temp_2,p003,0,1.0,2.0,all,14,0.3232995867729187
temp_2,p003,0,1.0,2.0,all,15,0.28022900223731995
temp_2,p003,1,1.0,2.0,all,0,0.39915603399276733
temp_2,p003,1,1.0,2.0,all,1,0.1707574725151062
temp_2,p003,1,1.0,2.0,all,2,0.18850578367710114
temp_2,p003,1,1.0,2.0,all,3,0.22722773253917694
temp_2,p003,1,1.0,2.0,all,4,0.2784348130226135
temp_2,p003,1,1.0,2.0,all,5,0.31628498435020447
temp_2,p003,1,1.0,2.0,all,6,0.3324071168899536
temp_2,p003,1,1.0,2.0,all,7,0.4357316493988037
temp_2,p003,1,1.0,2.0,all,8,0.3410247564315796
temp_2,p003,1,1.0,2.0,all,9,0.39966654777526855
temp_2,p003,1,1.0,2.0,all,10,0.3011443316936493
temp_2,p003,1,1.0,2.0,all,11,0.249627485871315
temp_2,p003,1,1.0,2.0,all,12,0.26776519417762756
temp_2,p003,1,1.0,2.0,all,13,0.2930050790309906
temp_2,p003,1,1.0,2.0,all,14,0.3167318105697632
temp_2,p003,1,1.0,2.0,all,15,0.27114003896713257
temp_2,p003,2,1.0,2.0,all,0,0.40267878770828247
temp_2,p003,2,1.0,2.0,all,1,0.17564819753170013
temp_2,p003,2,1.0,2.0,all,2,0.19600927829742432
temp_2,p003,2,1.0,2.0,all,3,0.2273232638835907
temp_2,p003,2,1.0,2.0,all,4,0.2800377309322357
temp_2,p003,2,1.0,2.0,all,5,0.3228123188018799
temp_2,p003,2,1.0,2.0,all,6,0.3398798406124115
temp_2,p003,2,1.0,2.0,all,7,0.44539639353752136
temp_2,p003,2,1.0,2.0,all,8,0.34199249744415283
temp_2,p003,2,1.0,2.0,all,9,0.40650156140327454
temp_2,p003,2,1.0,2.0,all,10,0.2958351671695709
temp_2,p003,2,1.0,2.0,all,11,0.24997076392173767
temp_2,p003,2,1.0,2.0,all,12,0.260140985250473
temp_2,p003,2,1.0,2.0,all,13,0.29730311036109924
temp_2,p003,2,1.0,2.0,all,14,0.30847641825675964
temp_2,p003,2,1.0,2.0,all,15,0.26098448038101196
temp_2,p004,0,1.0,2.0,all,0,0.417583167552948
temp_2,p004,0,1.0,2.0,all,1,0.17009946703910828
temp_2,p004,0,1.0,2.0,all,2,0.19057658314704895
temp_2,p004,0,1.0,2.0,all,3,0.22247064113616943
temp_2,p004,0,1.0,2.0,all,4,0.27172335982322693
temp_2,p004,0,1.0,2.0,all,5,0.3180272877216339
temp_2,p004,0,1.0,2.0,all,6,0.3396279215812683
temp_2,p004,0,1.0,2.0,all,7,0.44398781657218933
temp_2,p004,0,1.0,2.0,all,8,0.33983373641967773
temp_2,p004,0,1.0,2.0,all,9,0.3856194317340851
temp_2,p004,0,1.0,2.0,all,10,0.28780433535575867
temp_2,p004,0,1.0,2.0,all,11,0.23122060298919678
temp_2,p004,0,1.0,2.0,all,12,0.25338175892829895
temp_2,p004,0,1.0,2.0,all,13,0.2812548577785492
temp_2,p004,0,1.0,2.0,all,14,0.31167253851890564
temp_2,p004,0,1.0,2.0,all,15,0.27774715423583984
temp_2,p004,1,1.0,2.0,all,0,0.40873008966445923
temp_2,p004,1,1.0,2.0,all,1,0.17626430094242096
temp_2,p004,1,1.0,2.0,all,2,0.1997997909784317
temp_2,p004,1,1.0,2.0,all,3,0.2391107678413391
temp_2,p004,1,1.0,2.0,all,4,0.28522107005119324
temp_2,p004,1,1.0,2.0,all,5,0.32877156138420105
temp_2,p004,1,1.0,2.0,all,6,0.34209463000297546
temp_2,p004,1,1.0,2.0,all,7,0.449160099029541
temp_2,p004,1,1.0,2.0,all,8,0.3375440239906311
temp_2,p004,1,1.0,2.0,all,9,0.393893301486969
temp_2,p004,1,1.0,2.0,all,10,0.29774951934814453
temp_2,p004,1,1.0,2.0,all,11,0.25029486417770386
temp_2,p004,1,1.0,2.0,all,12,0.27106401324272156
temp_2,p004,1,1.0,2.0,all,13,0.30883103609085083
temp_2,p004,1,1.0,2.0,all,14,0.3214982748031616
temp_2,p004,1,1.0,2.0,all,15,0.27839311957359314
temp_2,p004,2,1.0,2.0,all,0,0.3983951508998871
temp_2,p004,2,1.0,2.0,all,1,0.1789742261171341
temp_2,p004,2,1.0,2.0,all,2,0.19937947392463684
temp_2,p004,2,1.0,2.0,all,3,0.23631462454795837
temp_2,p004,2,1.0,2.0,all,4,0.29210883378982544
temp_2,p004,2,1.0,2.0,all,5,0.3279643952846527
temp_2,p004,2,1.0,2.0,all,6,0.3504478335380554
temp_2,p004,2,1.0,2.0,all,7,0.4570711851119995
temp_2,p004,2,1.0,2.0,all,8,0.3594680726528168
temp_2,p004,2,1.0,2.0,all,9,0.425438791513443
temp_2,p004,2,1.0,2.0,all,10,0.29695743322372437
temp_2,p004,2,1.0,2.0,all,11,0.2656465172767639
temp_2,p004,2,1.0,2.0,all,12,0.28575414419174194
temp_2,p004,2,1.0,2.0,all,13,0.31499215960502625
temp_2,p004,2,1.0,2.0,all,14,0.3208653926849365
temp_2,p004,2,1.0,2.0,all,15,0.2742255926132202
temp_2,p005,0,1.0,2.0,all,0,0.3952539265155792
temp_2,p005,0,1.0,2.0,all,1,0.18289245665073395
temp_2,p005,0,1.0,2.0,all,2,0.1986292004585266
temp_2,p005,0,1.0,2.0,all,3,0.22418904304504395
temp_2,p005,0,1.0,2.0,all,4,0.2671273350715637
temp_2,p005,0,1.0,2.0,all,5,0.3186885118484497
temp_2,p005,0,1.0,2.0,all,6,0.3329582214355469
temp_2,p005,0,1.0,2.0,all,7,0.43444904685020447
temp_2,p005,0,1.0,2.0,all,8,0.323779821395874
temp_2,p005,0,1.0,2.0,all,9,0.406419962644577
temp_2,p005,0,1.0,2.0,all,10,0.30054885149002075
temp_2,p005,0,1.0,2.0,all,11,0.2586579918861389
temp_2,p005,0,1.0,2.0,all,12,0.2730865478515625
temp_2,p005,0,1.0,2.0,all,13,0.31059616804122925
temp_2,p005,0,1.0,2.0,all,14,0.32592299580574036
temp_2,p005,0,1.0,2.0,all,15,0.26417508721351624
temp_2,p005,1,1.0,2.0,all,0,0.3839000165462494
temp_2,p005,1,1.0,2.0,all,1,0.17421060800552368
temp_2,p005,1,1.0,2.0,all,2,0.18774056434631348
temp_2,p005,1,1.0,2.0,all,3,0.20991584658622742
temp_2,p005,1,1.0,2.0,all,4,0.2698267102241516
temp_2,p005,1,1.0,2.0,all,5,0.3072192072868347
temp_2,p005,1,1.0,2.0,all,6,0.3297375738620758
temp_2,p005,1,1.0,2.0,all,7,0.4285111427307129
temp_2,p005,1,1.0,2.0,all,8,0.316582053899765
temp_2,p005,1,1.0,2.0,all,9,0.40784648060798645
temp_2,p005,1,1.0,2.0,all,10,0.2848251163959503
temp_2,p005,1,1.0,2.0,all,11,0.2626468539237976
temp_2,p005,1,1.0,2.0,all,12,0.25995057821273804
temp_2,p005,1,1.0,2.0,all,13,0.310581237077713
temp_2,p005,1,1.0,2.0,all,14,0.3401106894016266
temp_2,p005,1,1.0,2.0,all,15,0.2980192005634308
temp_2,p005,2,1.0,2.0,all,0,0.4048403799533844
temp_2,p005,2,1.0,2.0,all,1,0.18171384930610657
temp_2,p005,2,1.0,2.0,all,2,0.19910851120948792
temp_2,p005,2,1.0,2.0,all,3,0.22707165777683258
temp_2,p005,2,1.0,2.0,all,4,0.2727164030075073
temp_2,p005,2,1.0,2.0,all,5,0.32109615206718445
temp_2,p005,2,1.0,2.0,all,6,0.32978397607803345
temp_2,p005,2,1.0,2.0,all,7,0.42483004927635193
temp_2,p005,2,1.0,2.0,all,8,0.3157392740249634
temp_2,p005,2,1.0,2.0,all,9,0.4006580710411072
temp_2,p005,2,1.0,2.0,all,10,0.29906007647514343
temp_2,p005,2,1.0,2.0,all,11,0.2631364166736603
temp_2,p005,2,1.0,2.0,all,12,0.27396160364151
temp_2,p005,2,1.0,2.0,all,13,0.32386237382888794
temp_2,p005,2,1.0,2.0,all,14,0.3281426727771759
temp_2,p005,2,1.0,2.0,all,15,0.2883399426937103
temp_2,p006,0,1.0,2.0,all,0,0.40183255076408386
temp_2,p006,0,1.0,2.0,all,1,0.17715638875961304
temp_2,p006,0,1.0,2.0,all,2,0.19434620440006256
temp_2,p006,0,1.0,2.0,all,3,0.2169819474220276
temp_2,p006,0,1.0,2.0,all,4,0.2733578681945801
temp_2,p006,0,1.0,2.0,all,5,0.3121846318244934
temp_2,p006,0,1.0,2.0,all,6,0.33392196893692017
temp_2,p006,0,1.0,2.0,all,7,0.4287589192390442
temp_2,p006,0,1.0,2.0,all,8,0.3303479552268982
temp_2,p006,0,1.0,2.0,all,9,0.39783185720443726
temp_2,p006,0,1.0,2.0,all,10,0.2849768400192261
temp_2,p006,0,1.0,2.0,all,11,0.25110816955566406
temp_2,p006,0,1.0,2.0,all,12,0.2699832618236542
temp_2,p006,0,1.0,2.0,all,13,0.2938953638076782
temp_2,p006,0,1.0,2.0,all,14,0.3116197884082794
temp_2,p006,0,1.0,2.0,all,15,0.26553913950920105
temp_2,p006,1,1.0,2.0,all,0,0.39763888716697693
temp_2,p006,1,1.0,2.0,all,1,0.17811158299446106
temp_2,p006,1,1.0,2.0,all,2,0.1893191933631897
temp_2,p006,1,1.0,2.0,all,3,0.2260720431804657
temp_2,p006,1,1.0,2.0,all,4,0.2746010720729828
temp_2,p006,1,1.0,2.0,all,5,0.3160574734210968
temp_2,p006,1,1.0,2.0,all,6,0.3322369158267975
temp_2,p006,1,1.0,2.0,all,7,0.43375009298324585
temp_2,p006,1,1.0,2.0,all,8,0.33354702591896057
temp_2,p006,1,1.0,2.0,all,9,0.3942241370677948
temp_2,p006,1,1.0,2.0,all,10,0.29040712118148804
temp_2,p006,1,1.0,2.0,all,11,0.2516821622848511
temp_2,p006,1,1.0,2.0,all,12,0.26637211441993713
temp_2,p006,1,1.0,2.0,all,13,0.29524362087249756
temp_2,p006,1,1.0,2.0,all,14,0.32164427638053894
temp_2,p006,1,1.0,2.0,all,15,0.28712308406829834
temp_2,p006,2,1.0,2.0,all,0,0.40765461325645447
temp_2,p006,2,1.0,2.0,all,1,0.17358094453811646
temp_2,p006,2,1.0,2.0,all,2,0.18734785914421082
temp_2,p006,2,1.0,2.0,all,3,0.224223792552948
temp_2,p006,2,1.0,2.0,all,4,0.27326270937919617
temp_2,p006,2,1.0,2.0,all,5,0.3100341260433197
temp_2,p006,2,1.0,2.0,all,6,0.32760152220726013
temp_2,p006,2,1.0,2.0,all,7,0.43353715538978577
temp_2,p006,2,1.0,2.0,all,8,0.32304468750953674
temp_2,p006,2,1.0,2.0,all,9,0.3951186537742615
temp_2,p006,2,1.0,2.0,all,10,0.28526389598846436
temp_2,p006,2,1.0,2.0,all,11,0.24309243261814117
temp_2,p006,2,1.0,2.0,all,12,0.2722138464450836
temp_2,p006,2,1.0,2.0,all,13,0.2989523410797119
temp_2,p006,2,1.0,2.0,all,14,0.32550883293151855
temp_2,p006,2,1.0,2.0,all,15,0.284042626619339
temp_2,p007,0,1.0,2.0,all,0,0.392365425825119
temp_2,p007,0,1.0,2.0,all,1,0.17749403417110443
temp_2,p007,0,1.0,2.0,all,2,0.2014133483171463
temp_2,p007,0,1.0,2.0,all,3,0.24521340429782867
temp_2,p007,0,1.0,2.0,all,4,0.2847904860973358
temp_2,p007,0,1.0,2.0,all,5,0.32708248496055603
temp_2,p007,0,1.0,2.0,all,6,0.3423975706100464
temp_2,p007,0,1.0,2.0,all,7,0.4477460980415344
temp_2,p007,0,1.0,2.0,all,8,0.33228030800819397
temp_2,p007,0,1.0,2.0,all,9,0.41194018721580505
temp_2,p007,0,1.0,2.0,all,10,0.30797573924064636
temp_2,p007,0,1.0,2.0,all,11,0.26143401861190796
temp_2,p007,0,1.0,2.0,all,12,0.27916935086250305
temp_2,p007,0,1.0,2.0,all,13,0.3186980187892914
temp_2,p007,0,1.0,2.0,all,14,0.329267293214798
temp_2,p007,0,1.0,2.0,all,15,0.27981463074684143
temp_2,p007,1,1.0,2.0,all,0,0.39688992500305176
temp_2,p007,1,1.0,2.0,all,1,0.18033313751220703
temp_2,p007,1,1.0,2.0,all,2,0.19858050346374512
temp_2,p007,1,1.0,2.0,all,3,0.2271510660648346
temp_2,p007,1,1.0,2.0,all,4,0.2941347062587738
temp_2,p007,1,1.0,2.0,all,5,0.33075350522994995
temp_2,p007,1,1.0,2.0,all,6,0.35485029220581055
temp_2,p007,1,1.0,2.0,all,7,0.46092745661735535
temp_2,p007,1,1.0,2.0,all,8,0.32846564054489136
temp_2,p007,1,1.0,2.0,all,9,0.4048369824886322
temp_2,p007,1,1.0,2.0,all,10,0.29915720224380493
temp_2,p007,1,1.0,2.0,all,11,0.2640587389469147
temp_2,p007,1,1.0,2.0,all,12,0.2748485803604126
temp_2,p007,1,1.0,2.0,all,13,0.315990686416626
temp_2,p007,1,1.0,2.0,all,14,0.32195430994033813
temp_2,p007,1,1.0,2.0,all,15,0.2794111967086792
temp_2,p007,2,1.0,2.0,all,0,0.3941129744052887
temp_2,p007,2,1.0,2.0,all,1,0.18096083402633667
temp_2,p007,2,1.0,2.0,all,2,0.19449223577976227
temp_2,p007,2,1.0,2.0,all,3,0.23317711055278778
temp_2,p007,2,1.0,2.0,all,4,0.29616886377334595
temp_2,p007,2,1.0,2.0,all,5,0.33596286177635193
temp_2,p007,2,1.0,2.0,all,6,0.34750857949256897
temp_2,p007,2,1.0,2.0,all,7,0.4474495053291321
temp_2,p007,2,1.0,2.0,all,8,0.32900190353393555
temp_2,p007,2,1.0,2.0,all,9,0.40831977128982544
temp_2,p007,2,1.0,2.0,all,10,0.2978183925151825
temp_2,p007,2,1.0,2.0,all,11,0.2764110565185547
temp_2,p007,2,1.0,2.0,all,12,0.28126445412635803
temp_2,p007,2,1.0,2.0,all,13,0.31954967975616455
temp_2,p007,2,1.0,2.0,all,14,0.3183920979499817
temp_2,p007,2,1.0,2.0,all,15,0.27604880928993225
temp_2,p008,0,1.0,2.0,all,0,0.40547117590904236
temp_2,p008,0,1.0,2.0,all,1,0.174018993973732
temp_2,p008,0,1.0,2.0,all,2,0.20406018197536469
temp_2,p008,0,1.0,2.0,all,3,0.2262406349182129
temp_2,p008,0,1.0,2.0,all,4,0.2705661654472351
temp_2,p008,0,1.0,2.0,all,5,0.31150683760643005
temp_2,p008,0,1.0,2.0,all,6,0.3155878782272339
temp_2,p008,0,1.0,2.0,all,7,0.416959285736084
temp_2,p008,0,1.0,2.0,all,8,0.3248824179172516
temp_2,p008,0,1.0,2.0,all,9,0.3852025270462036
temp_2,p008,0,1.0,2.0,all,10,0.30100470781326294
temp_2,p008,0,1.0,2.0,all,11,0.249312624335289
temp_2,p008,0,1.0,2.0,all,12,0.26455768942832947
temp_2,p008,0,1.0,2.0,all,13,0.3175203502178192
temp_2,p008,0,1.0,2.0,all,14,0.3368363082408905
temp_2,p008,0,1.0,2.0,all,15,0.2755885720252991
temp_2,p008,1,1.0,2.0,all,0,0.3850090801715851
temp_2,p008,1,1.0,2.0,all,1,0.18635885417461395
temp_2,p008,1,1.0,2.0,all,2,0.2057865709066391
temp_2,p008,1,1.0,2.0,all,3,0.26338014006614685
temp_2,p008,1,1.0,2.0,all,4,0.2945221960544586
temp_2,p008,1,1.0,2.0,all,5,0.3335746228694916
temp_2,p008,1,1.0,2.0,all,6,0.3367639183998108
temp_2,p008,1,1.0,2.0,all,7,0.4521968364715576
temp_2,p008,1,1.0,2.0,all,8,0.3297646641731262
temp_2,p008,1,1.0,2.0,all,9,0.40919849276542664
temp_2,p008,1,1.0,2.0,all,10,0.3215447962284088
temp_2,p008,1,1.0,2.0,all,11,0.2742735743522644
temp_2,p008,1,1.0,2.0,all,12,0.29571425914764404
temp_2,p008,1,1.0,2.0,all,13,0.33915436267852783
temp_2,p008,1,1.0,2.0,all,14,0.33972465991973877
temp_2,p008,1,1.0,2.0,all,15,0.2774185240268707
temp_2,p008,2,1.0,2.0,all,0,0.4081534743309021
temp_2,p008,2,1.0,2.0,all,1,0.1751464456319809
temp_2,p008,2,1.0,2.0,all,2,0.229485884308815
temp_2,p008,2,1.0,2.0,all,3,0.26420000195503235
temp_2,p008,2,1.0,2.0,all,4,0.29216665029525757
temp_2,p008,2,1.0,2.0,all,5,0.3340948224067688
temp_2,p008,2,1.0,2.0,all,6,0.3429824113845825
temp_2,p008,2,1.0,2.0,all,7,0.4484316408634186
temp_2,p008,2,1.0,2.0,all,8,0.35114893317222595
temp_2,p008,2,1.0,2.0,all,9,0.4227280616760254
temp_2,p008,2,1.0,2.0,all,10,0.32130947709083557
temp_2,p008,2,1.0,2.0,all,11,0.2917628288269043
temp_2,p008,2,1.0,2.0,all,12,0.304677814245224
temp_2,p008,2,1.0,2.0,all,13,0.3357895612716675
temp_2,p008,2,1.0,2.0,all,14,0.3561241030693054
temp_2,p008,2,1.0,2.0,all,15,0.3065829575061798
temp_2,p009,0,1.0,2.0,all,0,0.38406386971473694
temp_2,p009,0,1.0,2.0,all,1,0.16866785287857056
temp_2,p009,0,1.0,2.0,all,2,0.1927458643913269
temp_2,p009,0,1.0,2.0,all,3,0.2270447313785553
temp_2,p009,0,1.0,2.0,all,4,0.2758004367351532
temp_2,p009,0,1.0,2.0,all,5,0.30937275290489197
temp_2,p009,0,1.0,2.0,all,6,0.32374995946884155
temp_2,p009,0,1.0,2.0,all,7,0.4203518033027649
temp_2,p009,0,1.0,2.0,all,8,0.33213546872138977
temp_2,p009,0,1.0,2.0,all,9,0.3918117582798004
temp_2,p009,0,1.0,2.0,all,10,0.2850431799888611
temp_2,p009,0,1.0,2.0,all,11,0.2601746618747711
temp_2,p009,0,1.0,2.0,all,12,0.2780219614505768
temp_2,p009,0,1.0,2.0,all,13,0.3168935179710388
temp_2,p009,0,1.0,2.0,all,14,0.32420238852500916
temp_2,p009,0,1.0,2.0,all,15,0.28364554047584534
temp_2,p009,1,1.0,2.0,all,0,0.3983989357948303
temp_2,p009,1,1.0,2.0,all,1,0.18226094543933868
temp_2,p009,1,1.0,2.0,all,2,0.19430197775363922
temp_2,p009,1,1.0,2.0,all,3,0.22884368896484375
temp_2,p009,1,1.0,2.0,all,4,0.2786772847175598
temp_2,p009,1,1.0,2.0,all,5,0.30205467343330383
temp_2,p009,1,1.0,2.0,all,6,0.31802746653556824
temp_2,p009,1,1.0,2.0,all,7,0.4085395634174347
temp_2,p009,1,1.0,2.0,all,8,0.30689552426338196
temp_2,p009,1,1.0,2.0,all,9,0.3890264630317688
temp_2,p009,1,1.0,2.0,all,10,0.29172536730766296
temp_2,p009,1,1.0,2.0,all,11,0.2562404274940491
temp_2,p009,1,1.0,2.0,all,12,0.2665262222290039
temp_2,p009,1,1.0,2.0,all,13,0.3132683336734772
temp_2,p009,1,1.0,2.0,all,14,0.3315948247909546
temp_2,p009,1,1.0,2.0,all,15,0.27632439136505127
temp_2,p009,2,1.0,2.0,all,0,0.4189630448818207
temp_2,p009,2,1.0,2.0,all,1,0.18815326690673828
temp_2,p009,2,1.0,2.0,all,2,0.21269221603870392
temp_2,p009,2,1.0,2.0,all,3,0.24819862842559814
temp_2,p009,2,1.0,2.0,all,4,0.3043009340763092
temp_2,p009,2,1.0,2.0,all,5,0.33272799849510193
temp_2,p009,2,1.0,2.0,all,6,0.3401021361351013
temp_2,p009,2,1.0,2.0,all,7,0.445527046918869
temp_2,p009,2,1.0,2.0,all,8,0.3447760343551636
temp_2,p009,2,1.0,2.0,all,9,0.39371150732040405
temp_2,p009,2,1.0,2.0,all,10,0.30885249376296997
temp_2,p009,2,1.0,2.0,all,11,0.25026002526283264
temp_2,p009,2,1.0,2.0,all,12,0.27179262042045593
temp_2,p009,2,1.0,2.0,all,13,0.31472906470298767
temp_2,p009,2,1.0,2.0,all,14,0.31875577569007874
temp_2,p009,2,1.0,2.0,all,15,0.2730647623538971
temp_2,p010,0,1.0,2.0,all,0,0.4159749150276184
temp_2,p010,0,1.0,2.0,all,1,0.17586205899715424
temp_2,p010,0,1.0,2.0,all,2,0.19115442037582397
temp_2,p010,0,1.0,2.0,all,3,0.2308272421360016
temp_2,p010,0,1.0,2.0,all,4,0.28749266266822815
temp_2,p010,0,1.0,2.0,all,5,0.3229932487010956
temp_2,p010,0,1.0,2.0,all,6,0.3426347076892853
temp_2,p010,0,1.0,2.0,all,7,0.45371782779693604
temp_2,p010,0,1.0,2.0,all,8,0.3522023558616638
temp_2,p010,0,1.0,2.0,all,9,0.41117170453071594
temp_2,p010,0,1.0,2.0,all,10,0.30993813276290894
temp_2,p010,0,1.0,2.0,all,11,0.2617945075035095
temp_2,p010,0,1.0,2.0,all,12,0.27136579155921936
temp_2,p010,0,1.0,2.0,all,13,0.3085702061653137
temp_2,p010,0,1.0,2.0,all,14,0.31616124510765076
temp_2,p010,0,1.0,2.0,all,15,0.268967866897583
temp_2,p010,1,1.0,2.0,all,0,0.40854036808013916
temp_2,p010,1,1.0,2.0,all,1,0.18253478407859802
temp_2,p010,1,1.0,2.0,all,2,0.19631007313728333
temp_2,p010,1,1.0,2.0,all,3,0.23838262259960175
temp_2,p010,1,1.0,2.0,all,4,0.28692132234573364
temp_2,p010,1,1.0,2.0,all,5,0.32390135526657104
temp_2,p010,1,1.0,2.0,all,6,0.3437719941139221
temp_2,p010,1,1.0,2.0,all,7,0.4465750753879547
temp_2,p010,1,1.0,2.0,all,8,0.34708118438720703
temp_2,p010,1,1.0,2.0,all,9,0.40684857964515686
temp_2,p010,1,1.0,2.0,all,10,0.2961026430130005
temp_2,p010,1,1.0,2.0,all,11,0.26340222358703613
temp_2,p010,1,1.0,2.0,all,12,0.2775914967060089
temp_2,p010,1,1.0,2.0,all,13,0.2998194396495819
temp_2,p010,1,1.0,2.0,all,14,0.31410837173461914
temp_2,p010,1,1.0,2.0,all,15,0.2704710066318512
temp_2,p010,2,1.0,2.0,all,0,0.4048190116882324
temp_2,p010,2,1.0,2.0,all,1,0.17356395721435547
temp_2,p010,2,1.0,2.0,all,2,0.18619337677955627
temp_2,p010,2,1.0,2.0,all,3,0.23211735486984253
temp_2,p010,2,1.0,2.0,all,4,0.2895846664905548
temp_2,p010,2,1.0,2.0,all,5,0.31479611992836
temp_2,p010,2,1.0,2.0,all,6,0.34323975443840027
temp_2,p010,2,1.0,2.0,all,7,0.44877511262893677
temp_2,p010,2,1.0,2.0,all,8,0.3459823429584503
temp_2,p010,2,1.0,2.0,all,9,0.4111346900463104
temp_2,p010,2,1.0,2.0,all,10,0.2929217219352722
temp_2,p010,2,1.0,2.0,all,11,0.2504199147224426
temp_2,p010,2,1.0,2.0,all,12,0.27689018845558167
temp_2,p010,2,1.0,2.0,all,13,0.3071689009666443
temp_2,p010,2,1.0,2.0,all,14,0.3233036398887634
temp_2,p010,2,1.0,2.0,all,15,0.2711796164512634
temp_2,p011,0,1.0,2.0,all,0,0.3963991105556488
temp_2,p011,0,1.0,2.0,all,1,0.18229518830776215
temp_2,p011,0,1.0,2.0,all,2,0.19599811732769012
temp_2,p011,0,1.0,2.0,all,3,0.23596976697444916
temp_2,p011,0,1.0,2.0,all,4,0.2873075604438782
temp_2,p011,0,1.0,2.0,all,5,0.32190385460853577
temp_2,p011,0,1.0,2.0,all,6,0.33759090304374695
temp_2,p011,0,1.0,2.0,all,7,0.42661741375923157
temp_2,p011,0,1.0,2.0,all,8,0.34383487701416016
temp_2,p011,0,1.0,2.0,all,9,0.4022709131240845
temp_2,p011,0,1.0,2.0,all,10,0.3083716630935669
temp_2,p011,0,1.0,2.0,all,11,0.28032681345939636
temp_2,p011,0,1.0,2.0,all,12,0.29611048102378845
temp_2,p011,0,1.0,2.0,all,13,0.3195345103740692
temp_2,p011,0,1.0,2.0,all,14,0.3337567448616028
temp_2,p011,0,1.0,2.0,all,15,0.280179888010025
temp_2,p011,1,1.0,2.0,all,0,0.4032139778137207
temp_2,p011,1,1.0,2.0,all,1,0.18934392929077148
temp_2,p011,1,1.0,2.0,all,2,0.19756145775318146
temp_2,p011,1,1.0,2.0,all,3,0.22360244393348694
temp_2,p011,1,1.0,2.0,all,4,0.28219330310821533
temp_2,p011,1,1.0,2.0,all,5,0.32086387276649475
temp_2,p011,1,1.0,2.0,all,6,0.32603228092193604
temp_2,p011,1,1.0,2.0,all,7,0.423440545797348
temp_2,p011,1,1.0,2.0,all,8,0.32007744908332825
temp_2,p011,1,1.0,2.0,all,9,0.39218148589134216
temp_2,p011,1,1.0,2.0,all,10,0.2979482412338257
temp_2,p011,1,1.0,2.0,all,11,0.26121002435684204
temp_2,p011,1,1.0,2.0,all,12,0.27242401242256165
temp_2,p011,1,1.0,2.0,all,13,0.3158501982688904
temp_2,p011,1,1.0,2.0,all,14,0.32836076617240906
temp_2,p011,1,1.0,2.0,all,15,0.2761847972869873
temp_2,p011,2,1.0,2.0,all,0,0.39592862129211426
temp_2,p011,2,1.0,2.0,all,1,0.17719073593616486
temp_2,p011,2,1.0,2.0,all,2,0.1878960132598877
temp_2,p011,2,1.0,2.0,all,3,0.22370614111423492
temp_2,p011,2,1.0,2.0,all,4,0.2689630687236786
temp_2,p011,2,1.0,2.0,all,5,0.30547139048576355
temp_2,p011,2,1.0,2.0,all,6,0.3148764967918396
temp_2,p011,2,1.0,2.0,all,7,0.3982525169849396
temp_2,p011,2,1.0,2.0,all,8,0.2993532121181488
temp_2,p011,2,1.0,2.0,all,9,0.38829314708709717
temp_2,p011,2,1.0,2.0,all,10,0.27531275153160095
temp_2,p011,2,1.0,2.0,all,11,0.24455048143863678
temp_2,p011,2,1.0,2.0,all,12,0.2658410966396332
temp_2,p011,2,1.0,2.0,all,13,0.3086034655570984
temp_2,p011,2,1.0,2.0,all,14,0.31784501671791077
temp_2,p011,2,1.0,2.0,all,15,0.27705860137939453
temp_2,p012,0,1.0,2.0,all,0,0.40951383113861084
temp_2,p012,0,1.0,2.0,all,1,0.17854084074497223
temp_2,p012,0,1.0,2.0,all,2,0.19676706194877625
temp_2,p012,0,1.0,2.0,all,3,0.2364395707845688
temp_2,p012,0,1.0,2.0,all,4,0.2905503809452057
temp_2,p012,0,1.0,2.0,all,5,0.32021012902259827
temp_2,p012,0,1.0,2.0,all,6,0.3389771282672882
